"","run_id","date","time","model","albert einstein","brian greene","david j wineland","edward witten","frank wilczek","leon lederman","leon m lederman","lisa randall","marie curie","murray gell mann","neil degrasse tyson","niels bohr","richard feynman","richard p feynman","sean carroll","sheldon glashow","stephen hawking","steven weinberg","vera rubin"
"149","l31_70_top5_1212_16","2024-12-12","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"150","l31_70_top5_1212_16","2024-12-12","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"151","l31_70_top5_1213_00","2024-12-13","00:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"152","l31_70_top5_1213_00","2024-12-13","00:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"153","l31_70_top5_1213_00","2024-12-13","00:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"154","l31_70_top5_1213_00","2024-12-13","00:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"155","l31_70_top5_1213_00","2024-12-13","00:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"156","l31_70_top5_1213_08","2024-12-13","08:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"157","l31_70_top5_1213_08","2024-12-13","08:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"158","l31_70_top5_1213_08","2024-12-13","08:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"159","l31_70_top5_1213_08","2024-12-13","08:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"160","l31_70_top5_1213_08","2024-12-13","08:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"161","l31_70_top5_1213_16","2024-12-13","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"162","l31_70_top5_1213_16","2024-12-13","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"163","l31_70_top5_1213_16","2024-12-13","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"164","l31_70_top5_1213_16","2024-12-13","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"165","l31_70_top5_1213_16","2024-12-13","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"166","l31_70_top5_1214_00","2024-12-14","00:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"167","l31_70_top5_1214_00","2024-12-14","00:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"168","l31_70_top5_1214_00","2024-12-14","00:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"169","l31_70_top5_1214_00","2024-12-14","00:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"170","l31_70_top5_1214_00","2024-12-14","00:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"171","l31_70_top5_1214_16","2024-12-14","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"172","l31_70_top5_1214_16","2024-12-14","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"173","l31_70_top5_1214_16","2024-12-14","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"174","l31_70_top5_1214_16","2024-12-14","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"175","l31_70_top5_1214_16","2024-12-14","16:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"176","l31_70_top5_1215_08","2024-12-15","08:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"177","l31_70_top5_1215_08","2024-12-15","08:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"178","l31_70_top5_1215_08","2024-12-15","08:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"179","l31_70_top5_1215_08","2024-12-15","08:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"180","l31_70_top5_1215_08","2024-12-15","08:00","llama-3.1-70b",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"181","l31_8_top5_1209_00","2024-12-09","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"182","l31_8_top5_1209_00","2024-12-09","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"183","l31_8_top5_1209_00","2024-12-09","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"184","l31_8_top5_1209_00","2024-12-09","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"185","l31_8_top5_1209_00","2024-12-09","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"186","l31_8_top5_1209_08","2024-12-09","08:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"187","l31_8_top5_1209_08","2024-12-09","08:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"188","l31_8_top5_1209_08","2024-12-09","08:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"189","l31_8_top5_1209_08","2024-12-09","08:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"190","l31_8_top5_1209_08","2024-12-09","08:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"191","l31_8_top5_1209_16","2024-12-09","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"192","l31_8_top5_1209_16","2024-12-09","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"193","l31_8_top5_1209_16","2024-12-09","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"194","l31_8_top5_1209_16","2024-12-09","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"195","l31_8_top5_1209_16","2024-12-09","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"196","l31_8_top5_1210_00","2024-12-10","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"197","l31_8_top5_1210_00","2024-12-10","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"198","l31_8_top5_1210_00","2024-12-10","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"199","l31_8_top5_1210_00","2024-12-10","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"200","l31_8_top5_1210_00","2024-12-10","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"201","l31_8_top5_1210_16","2024-12-10","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"202","l31_8_top5_1210_16","2024-12-10","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"203","l31_8_top5_1210_16","2024-12-10","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"204","l31_8_top5_1210_16","2024-12-10","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"205","l31_8_top5_1210_16","2024-12-10","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"206","l31_8_top5_1211_00","2024-12-11","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"207","l31_8_top5_1211_00","2024-12-11","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"208","l31_8_top5_1211_00","2024-12-11","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"209","l31_8_top5_1211_00","2024-12-11","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"210","l31_8_top5_1211_00","2024-12-11","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"211","l31_8_top5_1211_16","2024-12-11","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"212","l31_8_top5_1211_16","2024-12-11","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"213","l31_8_top5_1211_16","2024-12-11","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"214","l31_8_top5_1211_16","2024-12-11","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"215","l31_8_top5_1211_16","2024-12-11","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"216","l31_8_top5_1212_00","2024-12-12","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"217","l31_8_top5_1212_00","2024-12-12","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"218","l31_8_top5_1212_00","2024-12-12","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"219","l31_8_top5_1212_00","2024-12-12","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"220","l31_8_top5_1212_00","2024-12-12","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"221","l31_8_top5_1212_08","2024-12-12","08:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"222","l31_8_top5_1212_08","2024-12-12","08:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"223","l31_8_top5_1212_08","2024-12-12","08:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"224","l31_8_top5_1212_08","2024-12-12","08:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"225","l31_8_top5_1212_08","2024-12-12","08:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"226","l31_8_top5_1212_16","2024-12-12","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"227","l31_8_top5_1212_16","2024-12-12","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"228","l31_8_top5_1212_16","2024-12-12","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"229","l31_8_top5_1212_16","2024-12-12","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"230","l31_8_top5_1212_16","2024-12-12","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"231","l31_8_top5_1213_00","2024-12-13","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"232","l31_8_top5_1213_00","2024-12-13","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"233","l31_8_top5_1213_00","2024-12-13","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"234","l31_8_top5_1213_00","2024-12-13","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"235","l31_8_top5_1213_00","2024-12-13","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"236","l31_8_top5_1213_16","2024-12-13","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"237","l31_8_top5_1213_16","2024-12-13","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"238","l31_8_top5_1213_16","2024-12-13","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"239","l31_8_top5_1213_16","2024-12-13","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"240","l31_8_top5_1213_16","2024-12-13","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"241","l31_8_top5_1214_00","2024-12-14","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"242","l31_8_top5_1214_00","2024-12-14","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"243","l31_8_top5_1214_00","2024-12-14","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"244","l31_8_top5_1214_00","2024-12-14","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"245","l31_8_top5_1214_00","2024-12-14","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"246","l31_8_top5_1214_16","2024-12-14","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"247","l31_8_top5_1214_16","2024-12-14","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"248","l31_8_top5_1214_16","2024-12-14","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"249","l31_8_top5_1214_16","2024-12-14","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"250","l31_8_top5_1214_16","2024-12-14","16:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"251","l31_8_top5_1215_00","2024-12-15","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"252","l31_8_top5_1215_00","2024-12-15","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"253","l31_8_top5_1215_00","2024-12-15","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"254","l31_8_top5_1215_00","2024-12-15","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"255","l31_8_top5_1215_00","2024-12-15","00:00","llama-3.1-8b",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"256","mx_top5_1209_00","2024-12-09","00:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"257","mx_top5_1209_00","2024-12-09","00:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"258","mx_top5_1209_00","2024-12-09","00:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"259","mx_top5_1209_00","2024-12-09","00:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"260","mx_top5_1209_00","2024-12-09","00:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"261","mx_top5_1209_08","2024-12-09","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"262","mx_top5_1209_08","2024-12-09","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"263","mx_top5_1209_08","2024-12-09","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"264","mx_top5_1209_08","2024-12-09","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"265","mx_top5_1209_08","2024-12-09","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"266","mx_top5_1209_16","2024-12-09","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"267","mx_top5_1209_16","2024-12-09","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"268","mx_top5_1209_16","2024-12-09","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"269","mx_top5_1209_16","2024-12-09","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"270","mx_top5_1209_16","2024-12-09","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"271","mx_top5_1210_00","2024-12-10","00:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"272","mx_top5_1210_00","2024-12-10","00:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"273","mx_top5_1210_00","2024-12-10","00:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"274","mx_top5_1210_00","2024-12-10","00:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"275","mx_top5_1210_00","2024-12-10","00:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"276","mx_top5_1210_08","2024-12-10","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"277","mx_top5_1210_08","2024-12-10","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"278","mx_top5_1210_08","2024-12-10","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"279","mx_top5_1210_08","2024-12-10","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"280","mx_top5_1210_08","2024-12-10","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"281","mx_top5_1210_16","2024-12-10","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"282","mx_top5_1210_16","2024-12-10","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"283","mx_top5_1210_16","2024-12-10","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"284","mx_top5_1210_16","2024-12-10","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"285","mx_top5_1210_16","2024-12-10","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"286","mx_top5_1211_08","2024-12-11","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"287","mx_top5_1211_08","2024-12-11","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"288","mx_top5_1211_08","2024-12-11","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"289","mx_top5_1211_08","2024-12-11","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"290","mx_top5_1211_08","2024-12-11","08:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"291","mx_top5_1211_16","2024-12-11","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"292","mx_top5_1211_16","2024-12-11","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"293","mx_top5_1211_16","2024-12-11","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"294","mx_top5_1211_16","2024-12-11","16:00","mixtral-8x7b",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
